23;2;6;6;999;"RE";3600;3660;0;0;1;"cleo";02/07/08;"110138";"";"";?;?;no;no;0;0;0;0;no
24;1;1;6;23;"NO";0;60;0;0;1;"cleo";31/07/08;"110203";"";"";?;?;no;no;0;0;0;0;no
24;2;7;7;999;"RE";0;60;0;0;1;"cleo";31/07/08;"110207";"";"";?;?;no;no;0;0;0;0;no
25;1;1;6;27;"NO";0;60;0;0;1;"ELLEN";10/10/08;"151656";"";"";?;?;no;no;0;0;0;0;no
25;2;7;7;999;"RE";0;60;0;0;1;"ELLEN";10/10/08;"151709";"";"";?;?;no;no;0;0;0;0;no
26;1;1;6;28;"NO";0;60;0;0;1;"cleo";17/10/08;"085906";"";"";?;?;no;no;0;0;0;0;no
26;2;7;7;999;"RE";0;60;0;0;1;"cleo";17/10/08;"085928";"";"";?;?;no;no;0;0;0;0;no
27;1;1;5;29;"NO";0;60;0;0;1;"cleo";28/10/08;"113310";"";"";?;?;no;no;0;0;0;0;no
27;2;6;6;998;"CO";0;60;0;0;1;"CLEO";28/10/08;"132200";"";"";?;?;no;no;0;0;0;0;no
27;3;7;7;999;"RE";0;60;0;0;1;"CLEO";28/10/08;"132208";"";"";?;?;no;no;0;0;0;0;no
28;1;1;5;30;"NO";0;60;0;0;1;"CLEO";01/12/08;"174128";"";"";?;?;no;no;0;0;0;0;no
28;4;6;6;32;"NO";0;60;0;0;1;"CLEO";01/12/08;"174541";"";"";?;?;no;no;0;0;0;0;no
28;5;7;7;999;"RE";0;60;0;0;1;"CLEO";01/12/08;"174541";"";"";?;?;no;no;0;0;0;0;no
29;1;1;5;31;"NO";0;60;0;0;1;"CLEO";01/12/08;"170917";"";"";?;?;no;no;0;0;0;0;no
29;2;6;6;31;"NO";0;60;0;0;1;"CLEO";01/12/08;"170926";"";"";?;?;no;no;0;0;0;0;no
29;3;7;7;999;"RE";0;60;0;0;1;"CLEO";01/12/08;"170932";"";"";?;?;no;no;0;0;0;0;no
30;1;1;5;33;"NO";0;60;0;0;1;"CLEO";01/12/08;"180305";"";"";?;?;no;no;0;0;0;0;no
30;2;6;6;33;"NO";0;60;0;0;1;"CLEO";01/12/08;"180312";"";"";?;?;no;no;0;0;0;0;no
30;3;7;7;999;"RE";0;60;0;0;1;"CLEO";01/12/08;"180320";"";"";?;?;no;no;0;0;0;0;no
31;1;1;5;34;"NO";0;60;0;0;1;"cleo";02/12/08;"122826";"";"";?;?;no;no;0;0;0;0;no
31;2;6;6;34;"NO";0;60;0;0;1;"cleo";02/12/08;"122832";"";"";?;?;no;no;0;0;0;0;no
31;3;7;7;999;"RE";0;60;0;0;1;"cleo";02/12/08;"122842";"";"";?;?;no;no;0;0;0;0;no
32;1;1;5;35;"NO";0;60;0;0;1;"cleo";05/01/09;"074227";"";"";?;?;no;no;0;0;0;0;no
32;2;6;6;35;"NO";0;60;0;0;1;"cleo";05/01/09;"074235";"";"";?;?;no;no;0;0;0;0;no
32;3;7;7;999;"RE";0;60;0;0;1;"cleo";05/01/09;"074243";"";"";?;?;no;no;0;0;0;0;no
33;1;1;5;36;"NO";0;60;0;0;1;"cleo";05/01/09;"075431";"";"";?;?;no;no;0;0;0;0;no
33;2;6;6;998;"CO";0;60;0;0;1;"cleo";05/01/09;"075451";"";"";?;?;no;no;0;0;0;0;no
33;3;7;7;999;"RE";0;60;0;0;1;"cleo";05/01/09;"075442";"";"";?;?;no;no;0;0;0;0;no
34;1;1;5;38;"NO";86340;86400;0;0;1;"val";11/03/09;"104525";"";"";?;?;no;no;0;0;0;0;no
34;2;6;6;999;"RE";86340;0;0;0;1;"val";11/03/09;"104525";"";"";?;?;no;no;0;0;0;0;no
35;1;1;4;39;"NO";33600;33660;0;0;1;"VAL";04/04/09;"141511";"";"";?;?;no;no;0;0;0;0;no
35;2;5;5;40;"NO";33600;33660;0;0;1;"VAL";04/04/09;"141453";"";"";?;?;no;no;0;0;0;0;no
35;3;6;6;998;"CO";33600;33660;0;0;1;"VAL";04/04/09;"141505";"";"";?;?;no;no;0;0;0;0;no
35;4;7;7;999;"RE";33600;33660;0;0;1;"VAL";04/04/09;"141511";"";"";?;?;no;no;0;0;0;0;no
36;1;1;5;2;"NO";0;60;0;0;1;"val";01/04/09;"164402";"";"";?;?;no;no;0;0;0;0;no
36;2;6;6;41;"NO";0;60;0;0;1;"val";01/04/09;"164410";"";"";?;?;no;no;0;0;0;0;no
36;3;7;7;999;"RE";0;60;0;0;1;"val";01/04/09;"164421";"";"";?;?;no;no;0;0;0;0;no
37;1;1;4;42;"NO";0;60;0;0;1;"val";01/04/09;"184423";"";"";?;?;no;no;0;0;0;0;no
37;2;5;5;43;"NO";0;60;0;0;1;"val";01/04/09;"184440";"";"";?;?;no;no;0;0;0;0;no
37;3;6;6;998;"CO";0;60;0;0;1;"val";01/04/09;"184503";"";"";?;?;no;no;0;0;0;0;no
37;4;7;7;999;"RE";0;60;0;0;1;"val";01/04/09;"184509";"";"";?;?;no;no;0;0;0;0;no
38;1;1;5;44;"NO";0;60;0;0;1;"val";03/04/09;"163210";"";"";?;?;no;no;0;0;0;0;no
38;2;6;6;998;"CO";0;60;0;0;1;"val";03/04/09;"163216";"";"";?;?;no;no;0;0;0;0;no
