"13";"201";13;17/04/23;13/05/21;12/05/22;1;8;0;17/04/23;24/04/23;0;?;?;no;?;no;yes;17/03/23;yes;13/04/23;0;no;no;"toliveira";14/04/23;"100523";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";14;23/12/19;02/01/19;01/01/20;1;14;0;23/12/19;05/01/20;0;?;?;no;?;no;yes;22/11/19;yes;19/12/19;0;no;no;"gmoreno";12/12/19;"152054";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";14;06/07/20;02/01/19;01/01/20;1;16;0;06/07/20;21/07/20;0;?;?;no;?;no;yes;05/06/20;yes;02/07/20;0;no;no;"gmoreno";06/07/20;"112500";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";14;01/10/20;02/01/20;01/01/21;1;25;0;01/10/20;25/10/20;0;?;?;no;?;no;yes;01/09/20;yes;01/10/20;0;no;no;"gmoreno";28/10/20;"090429";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";15;19/12/19;02/01/19;01/01/20;1;10;0;19/12/19;28/12/19;0;?;?;no;?;no;yes;18/11/19;yes;12/12/19;0;no;no;"gmoreno";09/12/19;"165153";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";15;24/02/20;02/01/19;01/01/20;1;6;0;24/02/20;29/02/20;0;?;?;no;?;no;yes;24/01/20;yes;20/02/20;0;no;no;"gmoreno";17/02/20;"072006";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;23/12/19;02/01/19;01/01/20;1;14;0;23/12/19;05/01/20;0;?;?;no;?;no;yes;22/11/19;yes;19/12/19;0;no;no;"gmoreno";12/12/19;"152055";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;24/02/20;02/01/19;01/01/20;1;6;0;24/02/20;29/02/20;0;?;?;no;?;no;yes;24/01/20;yes;20/02/20;0;no;no;"gmoreno";17/02/20;"072006";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;16/09/20;02/01/19;01/01/20;1;10;0;16/09/20;25/09/20;0;?;?;no;?;no;yes;17/08/20;yes;14/09/20;0;no;no;"glisboa";08/09/20;"084903";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;21/12/20;02/01/20;01/01/21;1;20;0;21/12/20;09/01/21;0;?;?;no;?;no;yes;20/11/20;yes;17/12/20;0;no;no;"glisboa";01/12/20;"174557";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;09/09/21;02/01/20;01/01/21;1;10;0;09/09/21;18/09/21;0;?;?;no;?;no;yes;10/08/21;yes;07/09/21;0;no;no;"aribeiro";09/08/21;"142036";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;22/12/21;02/01/21;01/01/22;1;14;0;22/12/21;04/01/22;0;?;?;no;?;no;yes;22/11/21;yes;20/12/21;0;no;no;"amagro";14/12/21;"100910";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;02/05/22;02/01/21;01/01/22;1;5;0;02/05/22;06/05/22;0;?;?;no;?;no;yes;01/04/22;yes;28/04/22;0;no;no;"amagro";28/04/22;"114843";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;13/10/22;02/01/21;01/01/22;1;11;0;13/10/22;23/10/22;0;?;?;no;?;no;yes;13/09/22;yes;10/10/22;0;no;no;"amagro";07/11/22;"161531";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;21/12/22;02/01/22;01/01/23;1;14;0;21/12/22;03/01/23;0;?;?;no;?;no;yes;21/11/22;yes;19/12/22;0;no;no;"jdias";09/12/22;"092818";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";16;16/10/23;02/01/22;01/01/23;1;16;0;16/10/23;31/10/23;0;?;?;no;?;no;yes;15/09/23;no;11/10/23;0;no;no;"amagro";22/11/22;"104431";"";"";?;?;yes;no;0;0;0;0;no;3;""
"13";"201";17;23/12/19;01/10/18;30/09/19;1;10;0;23/12/19;01/01/20;0;?;?;no;?;no;yes;22/11/19;yes;19/12/19;0;no;no;"gmoreno";12/12/19;"152056";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;19/02/20;01/10/18;30/09/19;1;6;0;19/02/20;24/02/20;0;?;?;no;?;no;yes;17/01/20;yes;17/02/20;0;no;no;"gmoreno";17/02/20;"072006";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;14/09/20;01/10/18;30/09/19;1;14;0;14/09/20;27/09/20;0;?;?;no;?;no;yes;13/08/20;yes;10/09/20;0;no;no;"glisboa";08/09/20;"084916";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;21/12/20;01/10/19;30/09/20;1;14;0;21/12/20;03/01/21;0;?;?;no;?;no;yes;20/11/20;yes;17/12/20;0;no;no;"glisboa";01/12/20;"174557";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;11/02/21;01/10/19;30/09/20;1;6;0;11/02/21;16/02/21;0;?;?;no;?;no;yes;12/01/21;yes;09/02/21;0;no;no;"amagro";08/12/21;"090346";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;15/07/21;01/10/19;30/09/20;1;10;0;15/07/21;24/07/21;0;?;?;no;?;no;yes;15/06/21;yes;13/07/21;0;no;no;"aribeiro";12/07/21;"111209";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;16/12/21;01/10/20;30/09/21;1;9;0;16/12/21;24/12/21;5;25/12/21;29/12/21;yes;15/09/21;no;yes;16/11/21;yes;14/12/21;0;no;no;"amagro";14/12/21;"101032";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;11/07/22;01/10/20;30/09/21;1;10;0;11/07/22;20/07/22;0;?;?;no;?;no;yes;10/06/22;yes;07/07/22;0;no;no;"amagro";15/07/22;"152058";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;21/07/22;01/10/20;30/09/21;1;6;0;21/07/22;26/07/22;0;?;?;no;?;no;yes;21/06/22;yes;19/07/22;0;no;no;"amagro";05/08/22;"173306";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";17;19/12/22;01/10/21;30/09/22;1;6;0;19/12/22;24/12/22;0;?;?;no;?;no;yes;18/11/22;yes;15/12/22;0;no;no;"jdias";09/12/22;"092818";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;23/12/19;06/11/18;05/11/19;1;14;0;23/12/19;05/01/20;0;?;?;no;?;no;yes;22/11/19;yes;19/12/19;0;no;no;"gmoreno";12/12/19;"152055";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;24/02/20;06/11/18;05/11/19;1;6;0;24/02/20;29/02/20;0;?;?;no;?;no;yes;24/01/20;yes;20/02/20;0;no;no;"gmoreno";17/02/20;"072006";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;28/09/20;06/11/18;05/11/19;1;10;0;28/09/20;07/10/20;0;?;?;no;?;no;yes;28/08/20;yes;24/09/20;0;no;no;"glisboa";21/09/20;"090549";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;21/12/20;06/11/19;05/11/20;1;14;0;21/12/20;03/01/21;0;?;?;no;?;no;yes;20/11/20;yes;17/12/20;0;no;no;"glisboa";01/12/20;"174557";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;15/02/21;06/11/19;05/11/20;1;6;0;15/02/21;20/02/21;0;?;?;no;?;no;yes;15/01/21;yes;11/02/21;0;no;no;"aribeiro";02/02/21;"100702";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;26/08/21;06/11/19;05/11/20;1;10;0;26/08/21;04/09/21;0;?;?;no;?;no;yes;27/07/21;yes;24/08/21;0;no;no;"aribeiro";09/08/21;"142036";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;22/12/21;06/11/20;05/11/21;1;14;0;22/12/21;04/01/22;0;?;?;no;?;no;yes;22/11/21;yes;20/12/21;0;no;no;"amagro";14/12/21;"100910";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";18;28/02/22;06/11/20;05/11/21;1;6;0;28/02/22;05/03/22;0;?;?;no;?;no;yes;28/01/22;yes;24/02/22;0;no;no;"amagro";21/02/22;"090728";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;23/12/19;02/01/19;01/01/20;1;14;0;23/12/19;05/01/20;0;?;?;no;?;no;yes;22/11/19;yes;19/12/19;0;no;no;"gmoreno";12/12/19;"152035";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;24/02/20;02/01/19;01/01/20;1;6;0;24/02/20;29/02/20;0;?;?;no;?;no;yes;24/01/20;yes;20/02/20;0;no;no;"gmoreno";17/02/20;"072006";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;02/09/20;02/01/19;01/01/20;1;10;0;02/09/20;11/09/20;0;?;?;no;?;no;yes;03/08/20;yes;31/08/20;0;no;no;"glisboa";27/08/20;"152315";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;21/12/20;02/01/20;01/01/21;1;14;0;21/12/20;03/01/21;0;?;?;no;?;no;yes;20/11/20;yes;17/12/20;0;no;no;"glisboa";01/12/20;"174557";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;21/01/21;02/01/20;01/01/21;1;10;0;21/01/21;30/01/21;0;?;?;no;?;no;yes;22/12/20;yes;19/01/21;0;no;no;"gmoreno";18/01/21;"141435";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;14/06/21;02/01/20;01/01/21;1;6;0;14/06/21;19/06/21;0;?;?;no;?;no;yes;14/05/21;yes;10/06/21;0;no;no;"gmoreno";11/06/21;"094650";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;22/12/21;02/01/21;01/01/22;1;14;0;22/12/21;04/01/22;0;?;?;no;?;no;yes;22/11/21;yes;20/12/21;0;no;no;"amagro";14/12/21;"100911";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;01/03/22;02/01/21;01/01/22;1;11;0;01/03/22;11/03/22;0;?;?;no;?;no;yes;28/01/22;yes;25/02/22;0;no;no;"amagro";24/02/22;"082449";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;16/05/22;02/01/21;01/01/22;1;5;0;16/05/22;20/05/22;0;?;?;no;?;no;yes;14/04/22;yes;12/05/22;0;no;no;"amagro";17/05/22;"172951";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;27/12/22;02/01/22;01/01/23;1;14;0;27/12/22;09/01/23;0;?;?;no;?;no;yes;25/11/22;yes;22/12/22;0;no;no;"jdias";09/12/22;"092818";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";19;20/02/23;02/01/22;01/01/23;1;6;0;20/02/23;25/02/23;0;?;?;no;?;no;yes;19/01/23;yes;16/02/23;0;no;no;"amagro";14/02/23;"161014";"";"";?;?;yes;no;0;0;0;0;no;1;""
