186;"07:30/17:00 - MS";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
187;"10:00/18:20 (GERAL 5X1)";220;0;110;44;7,33333;9;6;36000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";28/03/19;"181233";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
188;"18:20/02:40 (GERAL 5X1)";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
189;"18:20/02:00 (6X1)";220;0;110;44;7,33333;7,33333;7;18000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
190;"20:00/06:00 (5X1 GERAL)";220;0;110;44;7,33333;7,33333;6;36000;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
191;"18:20 as 02:00 (almox)";220;0;110;44;7,33333;7,33333;6;22800;1;1;1;5;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
192;"05:00/13:20 (5X1 NOVO)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
193;"07:00/15:20 (5X1 NOVO)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";08/11/22;"170958";"           ";"                                                                                   S";?;?;yes;no;75600;18000;0;0;no;0;0;0
194;"09:00/17:20 (5X1 NOVO)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";26/04/23;"164652";"           ";"                                                                                   N";?;?;yes;no;0;0;0;0;no;0;0;0
195;"11:00/19:20 (5X1 NOVO)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
196;"13:00/21:20 (5X1 NOVO)";220;0;110;44;7,33333;9;6;33600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
197;"17:00/01:20 (5X1 NOVO)";220;0;110;44;7,33333;9;6;33600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";20/01/16;"160714";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
198;"19:00/03:20 (5X1 NOVO)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";08/11/22;"171009";"           ";"                                                                                   S";?;?;yes;no;75600;18000;0;0;no;0;0;0
199;"21:00/05:20 (5X1 NOVO)";220;0;110;44;7,33333;9;6;36000;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";02/03/16;"063018";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
200;"23:00/07:20 (5X1 NOVO)";220;0;110;44;7,33333;9;6;33600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
201;"01:00/09:20 (5X1 NOVO)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
202;"05:00/13:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"msantos";04/09/18;"180535";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
203;"07:00/15:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";11/01/19;"155846";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
204;"09:00/17:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
205;"11:00/19:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
206;"13:00/21:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;9;6;33600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
207;"15:20/23:20 (5x1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;22800;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"ellen";11/01/19;"155708";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
208;"17:00/01:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;9;6;33600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";22/02/16;"173212";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
209;"19:00/03:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";22/02/16;"174038";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
210;"21:00/05:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";22/02/16;"174457";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
211;"23:00/07:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;9;6;33600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
212;"01:00/09:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";04/03/19;"193108";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
213;"03:00/11:20 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
214;"15:20/23:20 (5x1 NOVO)";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
215;"15:20/23:20 (5x1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
216;"14:00/22:20 (5x1 NOVO)";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"fabiano";02/03/16;"091751";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
217;"06:00/14:20 (5x1 NOVO)";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"camila";03/08/18;"162218";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
218;"07:00/15:00 (NOVO - MS)";220;0;110;44;7,33333;7,33333;6;75600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
219;"15:00/23:00 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;54000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
220;"23:00/07:00 (5X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;6;82800;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"camila";22/05/18;"091934";"           S";"";22/05/18;?;yes;no;75600;18000;0;0;no;0;0;0
221;"07:00/15:20 (6X1) rural";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
222;"APRENDIZ 13:00/17:00";156;0;78;26;4;4;7;0;1;1;1;2;no;"";"NACIONAL";1;1;1;0;0;"RE";"CO";"FE";"NO";"";yes;0;0;1;1;0;"gmoreno";30/09/19;"153712";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
223;"APRENDIZ 08:00/12:00";120;0;60;20;4;4;7;43200;1;1;1;2;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";03/02/18;"101757";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
224;"09:00/17:00 (5X1 novo)";220;0;110;44;7,33333;7,33333;6;75600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
225;"17:00/01:00 (5X1 novo)";220;0;110;44;7,33333;7,33333;6;54000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
226;"01:00/09:00 (5X1 novo)";220;0;110;44;7,33333;7,33333;6;32400;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";10/05/19;"111751";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
227;"06:00/14:00 (5X1 novo)";220;0;110;44;7,33333;7,33333;6;75600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
228;"14:00/22:00 (5X1 novo)";220;0;110;44;7,33333;7,33333;6;54000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
229;"22:00/06:00 (5X1 novo)";220;0;110;44;7,33333;7,33333;6;82800;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
230;"02:00/10:20 (6X1)";220;0;110;44;7,33333;7,33333;7;58800;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
231;"17:20/01:40 (6x1 DOM) MS";220;0;110;44;7,33333;7,33333;7;27600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"fabiano";22/03/16;"094224";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
232;"07:00/16:00 (Oficina MS)";220;0;110;44;7,33333;9;7;36000;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";04/04/16;"082156";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
233;"02:00/10:20 (6X1) MS";220;0;110;44;7,33333;7,33333;7;58800;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
234;"15:00 AS 23;00 (01:00)";220;0;110;44;7,33333;7,33333;6;82800;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
235;"15:00/23:00 (6X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;7;54000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
236;"07:00/15:00 (6x1 NOVO) - MS";220;0;110;44;7,33333;7,33333;7;54000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
237;"23:00/07:20 (6X1 NOVO) - MS";220;0;110;44;7,33333;9;7;33600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
238;"09:00/17:00 (6x1 NOVO) - MS";220;0;110;44;7,33333;7,33333;7;61200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
239;"04:30/12:50 (GERAL 5X1)";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
240;"16:30/00:50 (GERAL 5X1)";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
241;"20:00/06:00 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
242;"16:00/00:20 (6X1)";220;0;110;44;7,33333;7,33333;7;14400;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"FE";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
243;"21:00/05:20 (6X1 NOVO)";220;0;110;44;7,33333;9;7;36000;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";20/06/16;"160129";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
244;"21:00/05:20 (6X1 NOVO) MS";220;0;110;44;7,33333;9;7;36000;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"msantos";05/09/18;"165818";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
245;"23:00/07:00 (6X1 NOVO)";220;0;110;44;7,33333;7,33333;7;82800;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
246;"11:00/19:20 (6X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;7;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
247;"05:30/13:30 (6X1 NOVO - MS)";220;0;110;44;7,33333;7,33333;7;33600;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";28/07/16;"105422";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
248;"07:30 as 17:30 LABORATORIO";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";04/08/16;"162706";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
249;"11:00/19:20 (6X1 - MS)";220;0;110;44;7,33333;7,33333;7;33600;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
250;"20:00/06:00 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
251;"13:30/23:30 (GERAL 5X1-onibus)";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;2;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"camila";03/09/18;"141537";"           S";"";03/09/18;?;yes;no;75600;18000;0;0;no;0;0;0
252;"07:30/17:18";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"nacional";1;1;1;0;0;"co";"fe";"no";"re";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
253;"07:00/17:18";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"nacional";1;1;1;0;0;"co";"fe";"no";"re";"";yes;0;0;1;1;0;"ellen";07/01/17;"120430";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
254;"23:00/07:00 (5X1 - MS)-toleran";220;0;110;44;7,33333;7,33333;6;82800;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
255;"15:00/23:00 (5X1 - MS) toleran";220;0;110;44;7,33333;7,33333;6;54000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
256;"07:00/15:00 (5x1 - MS) toleran";220;0;110;44;7,33333;7,33333;6;75600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
257;"06:30/16:30";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"nacional";1;1;1;0;0;"co";"fe";"no";"re";"";yes;0;0;1;1;0;"fabiano";05/09/16;"093728";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
258;"23:00 AS 07:20 MS";220;0;110;44;7,33333;7,33333;6;26400;1;1;1;4;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";18/01/19;"082807";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
259;"15:00 AS 23:20 MS";220;0;110;44;7,33333;7,33333;6;84000;1;1;1;1;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";11/01/19;"154912";"           S";"";31/12/18;?;yes;no;75600;18000;0;0;no;0;0;0
260;"07:00 AS 15:20 MS";220;0;110;44;7,33333;7,33333;6;55200;1;1;1;1;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";11/01/19;"155814";"           S";"";31/12/18;?;yes;no;75600;18000;0;0;no;0;0;0
261;"07:00 AS 15:20 SP";220;0;110;44;7,33333;7,33333;6;55200;1;1;1;1;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";11/01/19;"105137";"           S";"";31/12/18;?;yes;no;75600;18000;0;0;no;0;0;0
262;"15:00 AS 23:20 SP";220;0;110;44;7,33333;7,33333;6;84000;1;1;1;1;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";11/01/19;"114031";"           S";"";31/12/18;?;yes;no;75600;18000;0;0;no;0;0;0
263;"23:00 AS 07:20 SP";220;0;110;44;7,33333;7,33333;6;82740;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";01/02/19;"152554";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
264;"13:00 AS 14:00";15;0;7;3;1;1;7;50400;1;1;1;2;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";20/06/19;"085919";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
265;"13:30 AS 23:30 - 5X1";220;0;110;44;7,33333;7,33333;6;82800;1;1;1;5;yes;"";"NACIONAL";1;1;2;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";06/08/18;"105412";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
266;"23:00 AS 07:20 MS 6X1";220;0;110;44;7,33333;7,33333;7;62400;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";12/08/19;"155127";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
267;"05:30/13:30 (5X1)MS";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";02/12/16;"160423";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
268;"APRENDIZ 08:00/17:30";220;0;110;40;8;8;7;0;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";09/01/17;"084942";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
269;"07:00/16:48 (OFICINA SP)";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";11/01/17;"173715";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
270;"15:00 as 23:20 - 6x1 MS";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
271;"05:00/15:00 5x1 MS";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;no;"";"nacional";1;1;1;0;0;"NO";"RE";"FE";"CO";"";yes;0;0;1;1;0;"super";23/03/17;"101523";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
272;"05:00/14:20 (6X1 MS)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";20/04/20;"155954";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
273;"07:00/16:30 (Adm 2 MS)";220;0;110;44;7,33333;9;7;36000;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";12/04/17;"172824";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
274;"15:00/23:20 6X1 SP";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";24/04/17;"133631";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
275;"23:00 AS 07:20 6X1 SP";220;0;110;44;7,33333;7,33333;7;26400;1;1;1;1;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";26/04/17;"171543";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
276;"23:00 AS 07:20 6X1 MS";220;0;110;44;7,33333;7,33333;7;26400;1;1;1;1;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";26/04/17;"171714";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
