43;0;"TECNICO AGRICOLA";"TEC AGRIC";no;57;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";13/09/22;"173512";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
44;0;"TECNICO DE SEGURANÇA";"TEC SEG";no;4;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114805";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
45;0;"TOPOGRAFO";"TOPOGRAFO";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114810";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
46;0;"TRATORISTA";"TRATORISTA";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"ellen";16/01/19;"090058";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
47;0;"VIGILANTE";"VIGILANTE";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114816";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
48;0;"ENCARREGADO DE MÃO-DE-OBRA";"ENC MDO";no;4;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";09/10/19;"164141";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
49;0;"ENCARREGADO TRATOS CULTURAIS";"ENC TR CUL";no;4;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";09/10/19;"164155";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
50;0;"SERVENTE DE PEDREIRO";"SERV PEDR";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"cleo";21/10/08;"102702";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
51;0;"AUXILIAR FINANCEIRO";"AUX FINAN";no;55;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";13/09/22;"161316";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
52;0;"GERENTE DE RECURSOS HUMANOS";"GER DE RH";no;2;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114827";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
53;0;"DIRETOR ADMINISTRATIVO";"DIR ADM";no;1;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";13/09/22;"163653";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
54;0;"DOMÉSTICA";"DOMÉSTICA";no;7;1;3;2;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114837";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
55;0;"ENCARREGADO DE CORTE";"ENC CORTE";no;4;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;21/05/08;21/05/08;21/05/08;?;"";"";yes;"gmoreno";19/09/19;"114841";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
56;0;"ENCARREGADO DE CAMPO";"ENC. CAMPO";no;4;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;21/05/08;21/05/08;21/05/08;?;"";"";yes;"gmoreno";19/09/19;"114846";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
57;0;"ENCARREGADO DE SAFRA";"ENC. SAFRA";no;4;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;21/05/08;21/05/08;21/05/08;?;"";"";yes;"gmoreno";19/09/19;"114851";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
58;0;"TEC SEGURANÇA E SUPERVISOR RH";"TEC SEG";no;3;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;21/05/08;21/05/08;21/05/08;?;"";"";yes;"gmoreno";19/09/19;"114856";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
59;0;"FISCAL DE SAFRA";"FISC SAFRA";no;4;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;21/05/08;21/05/08;21/05/08;?;"";"";yes;"gmoreno";19/09/19;"114901";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
60;0;"SERVICOS GERAIS";"SERV GER";no;7;1;3;3;1;no;0;99;1;1;yes;"";0;0;1;21/05/08;21/05/08;21/05/08;?;"";"";yes;"gmoreno";19/09/19;"114906";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
61;0;"SECRETARIA";"SECRETARIA";no;7;1;3;8;1;no;0;99;1;1;yes;"";0;0;1;10/06/08;10/06/08;10/06/08;?;"";"";yes;"gmoreno";19/09/19;"114910";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
62;0;"GERENTE DE CUSTOS E ORÇAMENTOS";"GER C ORC";no;7;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;10/06/08;10/06/08;10/06/08;?;"";"";yes;"gmoreno";19/09/19;"114916";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
63;0;"RECEPCIONISTA";"RECEPC";no;7;1;3;8;1;no;0;99;1;1;yes;"";0;0;1;16/06/08;16/06/08;16/06/08;?;"";"";yes;"gmoreno";19/09/19;"114920";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
64;1;"OPERADOR DE MOTO-BOMBA I/A";"OPERADOR";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;24/06/08;24/06/08;24/06/08;?;"";"";yes;"cleo";24/06/08;"091855";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
65;0;"MOTORISTA";"MOTORISTA";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;25/06/08;25/06/08;25/06/08;?;"";"";yes;"cleo";25/06/08;"172843";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
66;0;"AUXILIAR TECNICO";"AUX. TEC";no;6;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;27/06/08;27/06/08;27/06/08;?;"";"";yes;"ellen";27/06/08;"081709";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
