"11";"201";1;2018;11;1;1;9;01/11/18;30/11/18;yes;06/12/18;"";1;no;no;0;0;no;1;no;0;60881;60884;06/12/18;2;0;3;1;3;3;?;1;no;"msantos";12/12/18;"165858";"CSREDDrN[EUMIX\djt_";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;07/12/18;07/12/18;no
"11";"201";1;2018;12;1;3;9;01/12/18;31/12/18;yes;20/12/18;"";1;no;yes;0;0;no;1;no;0;40236;40237;14/01/19;0;0;3;1;1;3;?;1;no;"msantos";14/01/19;"111211";"";"N";?;?;no;no;0;0;0;0;0;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;14/01/19;14/01/19;no
"11";"201";1;2018;12;2;1;9;01/12/18;31/12/18;yes;06/01/19;"";1;no;yes;0;0;no;1;no;0;40416;40420;06/01/19;2;0;3;1;3;3;?;1;no;"msantos";05/02/19;"083417";"CSREEDBNFEXMFgrRYte";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;14/01/19;14/01/19;no
"11";"201";1;2019;1;1;1;9;01/01/19;31/01/19;yes;06/02/19;"";1;no;no;0;0;no;1;no;0;31440;31444;06/02/19;1;0;3;1;3;3;?;1;no;"super";14/03/19;"101844";"CSREDDNN\ElMcD\nqjs";"N 211";?;?;no;no;1;0;0;0;3103,78;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;05/02/19;05/02/19;no
"11";"201";1;2019;2;1;1;9;01/02/19;28/02/19;yes;05/03/19;"";1;no;no;0;0;no;1;no;0;34157;34161;05/03/19;1;0;3;1;3;3;?;1;no;"msantos";20/03/19;"154234";"CSREDDRNGEoM`Sr\`kE";"N 211";?;?;no;no;1;0;0;0;3103,78;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;18/03/19;18/03/19;no
"11";"201";1;2019;3;1;1;9;01/03/19;31/03/19;yes;05/04/19;"";1;no;no;0;0;no;1;no;0;54811;54814;05/04/19;1;0;3;1;3;3;?;1;no;"msantos";09/04/19;"152340";"CSREDDUNfErM]cTJOkK";"N 211";?;?;no;no;1;0;0;0;3103,78;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;20/03/19;20/03/19;no
"11";"201";1;2019;4;1;1;9;01/04/19;30/04/19;yes;07/05/19;"";1;no;no;0;0;no;1;no;0;40237;40239;07/05/19;2;0;3;1;3;3;?;1;no;"msantos";09/05/19;"085806";"CSREDDYNREAMZriksJ]";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;09/04/19;09/04/19;no
"11";"201";1;2019;5;1;1;9;01/05/19;31/05/19;yes;06/06/19;"";1;no;no;0;0;no;1;no;0;70505;70509;06/06/19;2;0;3;1;3;3;?;1;no;"msantos";07/06/19;"085852";"CSREDD\NqEDMXNKYbJc";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;09/05/19;09/05/19;no
"11";"201";1;2019;6;1;1;9;01/06/19;30/06/19;yes;05/07/19;"";1;no;no;0;0;no;1;no;0;38218;38219;05/07/19;2;0;3;1;3;3;?;1;no;"gmoreno";09/07/19;"192453";"CSREDD`N\EGMU]aGQJi";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;07/06/19;07/06/19;no
"11";"201";1;2019;7;1;1;9;01/07/19;31/07/19;yes;06/08/19;"";1;no;no;0;0;no;1;no;0;68101;68104;06/08/19;2;0;3;1;3;3;?;1;no;"gmoreno";12/08/19;"095440";"CSREDDdNGEJMRmBhtJo";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;09/07/19;09/07/19;no
"11";"201";1;2019;8;1;1;9;01/08/19;31/08/19;yes;06/09/19;"";1;no;no;0;0;no;1;no;0;38532;38539;06/09/19;2;0;3;1;3;3;?;1;no;"gmoreno";09/09/19;"113957";"CSREDDgNfEMMPHXVcKA";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;12/08/19;12/08/19;no
"11";"201";1;2019;9;1;1;9;01/09/19;30/09/19;yes;04/10/19;"";1;no;no;0;0;no;1;no;0;59436;59436;04/10/19;2;0;3;1;3;3;?;1;no;"gmoreno";04/11/19;"103333";"CSREDDkNQEPMMWnDRKG";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;09/09/19;09/09/19;no
"11";"201";1;2019;10;1;1;9;01/10/19;31/10/19;yes;07/11/19;"";1;no;no;0;0;no;1;no;0;41009;41009;07/11/19;2;0;3;1;3;3;?;1;no;"gmoreno";06/11/19;"124914";"CSREDDnNpESMJgOfAKM";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;04/11/19;04/11/19;no
