263;"MECANICO PL";3;"913115";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"104620";"";"";?;?;no;no;0;0;0;0;1
264;"MECANICO SR";3;"913115";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"104640";"";"";?;?;no;no;0;0;0;0;1
265;"ELETRICISTA JR";3;"715615";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"111742";"";"";?;?;no;no;0;0;0;0;1
266;"ELETRICISTA PL";3;"715615";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"111734";"";"";?;?;no;no;0;0;0;0;1
267;"ELETRICISTA SR";3;"715615";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"111753";"";"";?;?;no;no;0;0;0;0;1
268;"SUPERVISOR MANUT MEC JR";3;"910105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;3;"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"totvs";08/08/23;"121821";"";"";?;?;no;no;0;0;0;0;1
269;"SUPERVISOR MANUT MEC PL";3;"910105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;3;"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"totvs";08/08/23;"121832";"";"";?;?;no;no;0;0;0;0;1
270;"SUPERVISOR MANUT MEC SR";3;"910105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;3;"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"totvs";08/08/23;"121847";"";"";?;?;no;no;0;0;0;0;1
271;"ANALISTA FISCAL JR";3;"413110";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"113046";"";"";?;?;no;no;0;0;0;0;1
272;"ANALISTA COMPRAS JR";3;"354205";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"175205";"";"";?;?;no;no;0;0;0;0;1
273;"GERENTE PROD AGRICOLA PL";3;"141115";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"113619";"";"";?;?;no;no;0;0;0;0;1
274;"TECNICO EM SEGURANCA JR";3;"351605";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"115358";"";"";?;?;no;no;0;0;0;0;1
275;"TECNICO EM SEGURANCA SR";3;"351605";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"115414";"";"";?;?;no;no;0;0;0;0;1
276;"ANALISTA FINANCEIRO JR";3;"413110";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"ellen";01/04/19;"120034";"";"";?;?;no;no;0;0;0;0;1
277;"GERENTE DE RH JR";3;"142205";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"115807";"";"";?;?;no;no;0;0;0;0;1
278;"GERENTE DE RH PL";3;"142205";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"115820";"";"";?;?;no;no;0;0;0;0;1
279;"GERENTE DE RH SR";3;"142205";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"115827";"";"";?;?;no;no;0;0;0;0;1
280;"SUPERVISOR RH JR";3;"410105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"161609";"";"";?;?;no;no;0;0;0;0;1
281;"SUPERVISOR DE DEPTO PESSOAL SR";3;"410105";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"121406";"";"";?;?;no;no;0;0;0;0;1
282;"GERENTE MANUT. AUTOMOTIVA PL";3;"910105";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;2;"";"";"amagro";19/08/22;"144604";"";"";?;?;no;no;0;0;0;0;1
283;"ANALISTA CONTROLE AGRICOLA JR";3;"411010";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;102;"";"";"amagro";19/08/22;"142530";"";"";?;?;no;no;0;0;0;0;1
284;"GERENTE PROD AGRICOLA SR";3;"141115";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"123426";"";"";?;?;no;no;0;0;0;0;1
285;"SUPERVISOR PROD AGRICOLA SR";3;"620105";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;2;"";"";"msantos";01/04/19;"123739";"";"";?;?;no;no;0;0;0;0;1
286;"SUPERVISOR CONTROLE AGRIC PL";3;"410105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;2;"";"";"gmoreno";09/10/19;"162103";"";"";?;?;no;no;0;0;0;0;1
287;"SUPERVISOR FINANCEIRO JR";3;"410235";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"100523";"";"";?;?;no;no;0;0;0;0;1
288;"GERENTE SSMA JR";3;"214915";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"124318";"";"";?;?;no;no;0;0;0;0;1
289;"ANALISTA DEPTO PESSOAL JR";3;"413105";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"124830";"";"";?;?;no;no;0;0;0;0;1
290;"GERENTE PRODUCAO - SOJA JR";3;"141115";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"125042";"";"";?;?;no;no;0;0;0;0;1
291;"COORDENADOR DE MANUT MEC PL";3;"910105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;102;"";"";"gmoreno";09/10/19;"161654";"";"";?;?;no;no;0;0;0;0;1
292;"COORDENADOR MANUT MEC SR";3;"910105";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;102;"";"";"gmoreno";18/08/22;"144236";"";"";?;?;no;no;0;0;0;0;1
293;"INSTRUTOR TREINAMENTOS";3;"233205";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;3;"";"";"gmoreno";18/08/22;"144629";"";"";?;?;no;no;0;0;0;0;1
294;"SUPERVISOR DESENV AGRONOM SR";3;"620105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;2;"";"";"gmoreno";09/10/19;"161720";"";"";?;?;no;no;0;0;0;0;1
295;"ANALISTA DE RH JR";3;"252405";0;02/04/19;02/04/19;02/04/19;?;0;1;1;1;1;"";"";"msantos";02/04/19;"195835";"";"";?;?;no;no;0;0;0;0;1
296;"SUPERVISOR FINANCEIRO SR";3;"410235";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"100536";"";"";?;?;no;no;0;0;0;0;1
297;"GERENTE PLAN CUSTO JR";3;"141205";0;01/05/19;01/05/19;01/05/19;?;0;1;1;1;1;"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa.";"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa. Apoio a equipe de Departameto Pessoal e folha de pagamento.";"totvs";08/08/23;"120957";"";"";?;?;no;no;0;0;0;0;1
298;"GERENTE CONTABIL JR";3;"252210";0;01/05/19;01/05/19;01/05/19;?;0;1;1;1;1;"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa.";"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa. Apoio a equipe de Departameto Pessoal e folha de pagamento.";"totvs";08/08/23;"121029";"";"";?;?;no;no;0;0;0;0;1
299;"SUPERVISOR AGRICOLA JR";3;"620105";0;13/05/19;13/05/19;13/05/19;?;0;1;1;1;2;"";"";"gsilva";13/05/19;"090759";"";"";?;?;no;no;0;0;0;0;1
300;"ANALISTA ADMINISTRATIVO";3;"252105";0;10/09/19;10/09/19;10/09/19;?;0;1;1;1;1;"";"";"gmoreno";10/09/19;"165013";"";"";?;?;no;no;0;0;0;0;1
301;"COORDENADOR FINANCEIRO PL";3;"142115";0;20/10/21;20/10/21;20/10/21;?;0;1;1;1;1;"";"";"gmoreno";20/10/21;"104923";"";"";?;?;no;no;0;0;0;0;1
302;"COORDENADOR TI PL";3;"212315";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"161748";"";"";?;?;no;no;0;0;0;0;1
303;"COORDENADOR TI SR";3;"212315";0;06/01/21;06/01/21;06/01/21;?;0;1;1;1;1;"";"";"gmoreno";06/01/21;"083101";"";"";?;?;no;no;0;0;0;0;1
304;"COORDENADOR FISCAL JR";3;"252210";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa.";"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa. Apoio a equipe de Departameto Pessoal e folha de pagamento.";"totvs";08/08/23;"121037";"";"";?;?;no;no;0;0;0;0;1
305;"SUPERVISOR TRATOS CULT JR";3;"620105";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;2;"";"";"gmoreno";18/08/22;"144724";"";"";?;?;no;no;0;0;0;0;1
306;"DIRETOR CUSTO E PLANEJAMENTO";3;"123105";0;03/07/19;03/07/19;03/07/19;?;0;1;1;1;1;"";"";"ellen";03/07/19;"104702";"";"";?;?;no;no;0;0;0;0;1
307;"DIRETOR FINANCEIRO";3;"123115";0;03/07/19;03/07/19;03/07/19;?;0;1;1;1;1;"";"";"ellen";03/07/19;"105402";"";"";?;?;no;no;0;0;0;0;1
308;"ANALISTA DEPTO PESSOAL PL";3;"413105";0;22/07/19;22/07/19;22/07/19;?;0;1;1;1;1;"";"";"gsilva";22/07/19;"170916";"";"";?;?;no;no;0;0;0;0;1
309;"COORDENADOR CONTABILIDADE";3;"252210";0;05/08/19;05/08/19;05/08/19;?;0;1;1;1;1;"";"";"glisboa";05/08/19;"171740";"";"";?;?;no;no;0;0;0;0;1
310;"GERENTE DE SUPRIMENTOS";3;"142410";0;12/08/19;12/08/19;12/08/19;?;0;1;1;1;1;"";"";"glisboa";12/08/19;"114737";"";"";?;?;no;no;0;0;0;0;1
311;"OPERADOR JUNIOR";3;"862150";0;22/08/19;22/08/19;22/08/19;?;0;1;1;1;2;"";"";"glisboa";22/08/19;"170207";"";"";?;?;no;no;0;0;0;0;1
312;"ANALISTA DEPTO PESSOAL SR";3;"413105";0;28/08/19;28/08/19;28/08/19;?;0;1;1;1;1;"";"";"gmoreno";28/08/19;"144234";"";"";?;?;no;no;0;0;0;0;1
313;"ANALISTA DE SUPRIMENTOS JR";3;"252525";0;30/09/19;30/09/19;30/09/19;?;0;1;1;1;1;"";"";"glisboa";30/09/19;"181229";"";"";?;?;no;no;0;0;0;0;1
314;"AUXILIAR PLENO";3;"622110";0;01/10/19;01/10/19;01/10/19;?;0;1;1;1;2;"";"";"glisboa";01/10/19;"161353";"";"";?;?;no;no;0;0;0;0;1
315;"DIRETOR RELAC CREDITO";3;"123115";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"155103";"";"";?;?;no;no;0;0;0;0;1
316;"ANALISTA OPERACAO AGRICOLA";3;"252105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;102;"";"";"gmoreno";09/10/19;"160210";"";"";?;?;no;no;0;0;0;0;1
317;"OPERADOR SENIOR";3;"862150";0;29/10/19;29/10/19;29/10/19;?;0;1;1;1;2;"";"";"glisboa";29/10/19;"092909";"";"";?;?;no;no;0;0;0;0;1
318;"AUXILIAR ADMINISTRATIVO PLENO";3;"411005";0;04/11/19;04/11/19;04/11/19;?;0;1;1;1;1;"";"";"glisboa";04/11/19;"115505";"";"";?;?;no;no;0;0;0;0;1
319;"AUX PLANEJ CUSTO SR";3;"411005";0;04/11/19;04/11/19;04/11/19;?;0;1;1;1;1;"";"";"glisboa";04/11/19;"115659";"";"";?;?;no;no;0;0;0;0;1
320;"ANALISTA CONTROLE AGRICOLA SR";3;"411010";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"amagro";18/08/22;"154241";"";"";?;?;no;no;0;0;0;0;1
321;"DIRETOR A&M PL";3;"123805";0;18/11/19;18/11/19;18/11/19;?;0;1;1;1;1;"";"";"gmoreno";18/11/19;"180412";"";"";?;?;no;no;0;0;0;0;1
322;"SUPERV PLANEJAMENTO E CUSTO SR";3;"410105";0;11/11/19;11/11/19;11/11/19;?;0;1;1;1;1;"";"";"glisboa";11/11/19;"122811";"";"";?;?;no;no;0;0;0;0;1
323;"DIRETOR EXECUTIVO";3;"121010";0;13/11/19;13/11/19;13/11/19;?;0;1;1;1;1;"";"";"gmoreno";13/11/19;"120232";"";"";?;?;no;no;0;0;0;0;1
324;"DIRETOR EXECUTIVO DE OPERACOES";3;"121010";0;13/11/19;13/11/19;13/11/19;?;0;1;1;1;1;"";"";"gmoreno";13/11/19;"120253";"";"";?;?;no;no;0;0;0;0;1
325;"DIRETOR P&D PL";3;"123105";0;22/01/20;22/01/20;22/01/20;?;0;1;1;1;1;"";"";"glisboa";22/01/20;"095756";"";"";?;?;no;no;0;0;0;0;1
326;"DIRETOR D&A PL";3;"123105";0;28/01/20;28/01/20;28/01/20;?;0;1;1;1;1;"";"";"glisboa";28/01/20;"095709";"";"";?;?;no;no;0;0;0;0;1
327;"DIRETOR ADM PL";3;"123105";0;03/03/20;03/03/20;03/03/20;?;0;1;1;1;1;"";"";"glisboa";03/03/20;"142025";"";"";?;?;no;no;0;0;0;0;1
328;"SUPERVISOR CONTROLE AGRIC SR";3;"410105";0;19/03/20;19/03/20;19/03/20;?;0;1;1;1;2;"";"";"gmoreno";19/03/20;"102723";"";"";?;?;no;no;0;0;0;0;1
329;"COORDENADOR DE ALMOXARIFADO PL";3;"410205";0;19/03/20;19/03/20;19/03/20;?;0;1;1;1;1;"";"";"gmoreno";19/03/20;"103555";"";"";?;?;no;no;0;0;0;0;1
330;"AUXILIAR FINANCEIRO SR";3;"413110";0;19/03/20;19/03/20;19/03/20;?;0;1;1;1;1;"";"";"gmoreno";19/03/20;"104318";"";"";?;?;no;no;0;0;0;0;1
331;"SUPERVISOR DE COMPRAS SR";3;"354210";0;19/03/20;19/03/20;19/03/20;?;0;1;1;1;1;"";"";"gmoreno";19/03/20;"104758";"";"";?;?;no;no;0;0;0;0;1
332;"ASSESSORA DIRETORIA SR";3;"252305";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"144017";"";"";?;?;no;no;0;0;0;0;1
333;"ANALISTA FINANCEIRO PL";3;"413110";0;20/03/20;20/03/20;20/03/20;?;0;1;1;1;1;"";"";"gmoreno";20/03/20;"104717";"";"";?;?;no;no;0;0;0;0;1
334;"GERENTE POLO";3;"141115";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"150225";"";"";?;?;no;no;0;0;0;0;1
335;"COORDENADOR DESENV AGRONOM JR";3;"620105";0;24/03/20;24/03/20;24/03/20;?;0;1;1;1;2;"";"";"gmoreno";24/03/20;"090309";"";"";?;?;no;no;0;0;0;0;1
336;"GERENTE AGRICOLA PL";3;"141205";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;1;"";"";"gmoreno";21/10/21;"091833";"";"";?;?;no;no;0;0;0;0;1
337;"SUPERVISOR MANUT MECAN SR II";3;"910105";0;17/03/21;17/03/21;17/03/21;?;0;1;1;1;3;"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"totvs";08/08/23;"121908";"";"";?;?;no;no;0;0;0;0;1
338;"COORDENADOR PLANEJ E CUSTO JR";3;"251210";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;1;"";"";"gmoreno";21/10/21;"085358";"";"";?;?;no;no;0;0;0;0;1
339;"COORDENADOR TI JR";3;"212315";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"103413";"";"";?;?;no;no;0;0;0;0;1
340;"COORDENADOR MANUTENCAO PL";3;"910105";0;23/04/20;23/04/20;23/04/20;?;0;1;1;1;102;"";"";"gsilva";23/04/20;"105231";"";"";?;?;no;no;0;0;0;0;1
341;"ANALISTA ADMINISTRATIVO JR";3;"411010";0;10/07/23;10/07/23;10/07/23;?;0;1;1;1;1;"";"";"toliveira";10/07/23;"093628";"";"";?;?;no;no;0;0;0;0;1
342;"SUPERVISOR DE SUPRIMENTOS PL";3;"410105";0;18/05/20;18/05/20;18/05/20;?;0;1;1;1;1;"";"";"glisboa";18/05/20;"111758";"";"";?;?;no;no;0;0;0;0;1
343;"TRATADOR DE ANIMAIS";3;"623020";0;18/05/20;18/05/20;18/05/20;?;0;1;1;1;2;"";"";"gmoreno";18/05/20;"144258";"";"";?;?;no;no;0;0;0;0;1
344;"OP. MAQ. AGRICOLA. JR";3;"641015";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;2;"";"";"amagro";19/08/22;"092820";"";"";?;?;no;no;0;0;0;0;1
345;"GERENTE PLANEJ FINANCEIRO JR";3;"142115";0;26/05/20;26/05/20;26/05/20;?;0;1;1;1;1;"";"";"glisboa";26/05/20;"095609";"";"";?;?;no;no;0;0;0;0;1
346;"GERENTE AGRICOLA SR";3;"141205";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;2;"";"";"gmoreno";21/10/21;"091852";"";"";?;?;no;no;0;0;0;0;1
347;"CALDEIREIRO PL";3;"724410";0;25/06/20;25/06/20;25/06/20;?;0;1;1;1;3;"";"";"glisboa";25/06/20;"105651";"";"";?;?;no;no;0;0;0;0;1
348;"COORDENADOR RH PL";3;"142205";0;15/03/23;15/03/23;15/03/23;?;0;1;1;1;1;"";"";"val";15/03/23;"185912";"";"";?;?;no;no;0;0;0;0;1
349;"AUXILIAR AGRICOLA JR";3;"622110";0;20/10/21;20/10/21;20/10/21;?;0;1;1;1;3;"";"";"gmoreno";20/10/21;"104511";"";"";?;?;no;no;0;0;0;0;1
350;"COORDENADOR FINANCEIRO JR";3;"142115";0;20/10/21;20/10/21;20/10/21;?;0;1;1;1;1;"";"";"gmoreno";20/10/21;"104859";"";"";?;?;no;no;0;0;0;0;1
351;"GERENTE COMERCIAL";3;"142305";0;14/07/20;14/07/20;14/07/20;?;0;1;1;1;1;"";"";"glisboa";14/07/20;"093223";"";"";?;?;no;no;0;0;0;0;1
352;"GERENTE DE D&A PL";3;"141730";0;14/07/20;14/07/20;14/07/20;?;0;1;1;1;1;"";"";"glisboa";14/07/20;"095206";"";"";?;?;no;no;0;0;0;0;1
353;"GERENTE DE CONTROLADORIA JR";3;"142115";0;24/07/20;24/07/20;24/07/20;?;0;1;1;1;1;"";"";"gmoreno";24/07/20;"160919";"";"";?;?;no;no;0;0;0;0;1
354;"SUPERVISOR PROD AGRICOLA PL";3;"620105";0;02/08/20;02/08/20;02/08/20;?;0;1;1;1;2;"";"";"gmoreno";02/08/20;"150453";"";"";?;?;no;no;0;0;0;0;1
355;"SUPERVISOR SAFRA AGRICOLA JR";3;"630105";0;26/08/20;26/08/20;26/08/20;?;0;1;1;1;2;"";"";"gmoreno";26/08/20;"093133";"";"";?;?;no;no;0;0;0;0;1
356;"COORDENADOR DE MANUTENCAO JR";3;"910205";0;05/08/20;05/08/20;05/08/20;?;0;1;1;1;2;"";"";"glisboa";05/08/20;"162832";"";"";?;?;no;no;0;0;0;0;1
357;"COORDENADOR DEPTO FINANCEIRO";3;"410105";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"081936";"";"";?;?;no;no;0;0;0;0;1
358;"OP MAQ AGRICOLA SR II";3;"641015";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;2;"";"";"amagro";19/08/22;"103751";"";"";?;?;no;no;0;0;0;0;1
359;"COORDENADOR DE COMPRAS JR";3;"142405";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;1;"";"";"gmoreno";21/10/21;"083944";"";"";?;?;no;no;0;0;0;0;1
360;"SUPERV DESENV E QUALI AGRIC PL";3;"620105";0;16/09/20;16/09/20;16/09/20;?;0;1;1;1;1;"";"";"gsilva";16/09/20;"112434";"";"";?;?;no;no;0;0;0;0;1
361;"COORDENADOR DE PRODUCAO";3;"141205";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;2;"";"";"gmoreno";21/10/21;"084248";"";"";?;?;no;no;0;0;0;0;1
362;"SUPERVISOR LOGISTICA SR";3;"410240";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"144943";"";"";?;?;no;no;0;0;0;0;1
363;"AUX QUALIDADE TEC AGRICOLA";3;"622020";0;25/01/21;25/01/21;25/01/21;?;0;1;1;1;2;"";"";"gmoreno";25/01/21;"103641";"";"";?;?;no;no;0;0;0;0;1
364;"COORDENADOR DE MANUTENCAO";3;"910105";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;2;"";"";"amagro";19/08/22;"103850";"";"";?;?;no;no;0;0;0;0;1
365;"ANALISTA CONTABIL JR";3;"252210";0;23/10/20;23/10/20;23/10/20;?;0;1;1;1;1;"";"";"glisboa";23/10/20;"121736";"";"";?;?;no;no;0;0;0;0;1
366;"ANALISTA DE CONTROLADORIA PL";3;"252210";0;19/10/21;19/10/21;19/10/21;?;0;1;1;1;1;"";"";"gmoreno";19/10/21;"113627";"";"";?;?;no;no;0;0;0;0;1
367;"ANALISTA INFRAESTRUTURA JR";3;"212410";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"143736";"";"";?;?;no;no;0;0;0;0;1
368;"ANALISTA DE INFRAESTRUTURA PL";3;"212410";0;03/12/20;03/12/20;03/12/20;?;0;1;1;1;1;"";"";"glisboa";03/12/20;"083009";"";"";?;?;no;no;0;0;0;0;1
369;"COORDENADOR SSMA JR";3;"351605";0;07/12/20;07/12/20;07/12/20;?;0;1;1;1;1;"";"";"gmoreno";07/12/20;"161951";"";"";?;?;no;no;0;0;0;0;1
370;"ANALISTA DE PLANEJ E CUSTOS SR";3;"391145";0;19/10/21;19/10/21;19/10/21;?;0;1;1;1;1;"";"";"gmoreno";19/10/21;"113935";"";"";?;?;no;no;0;0;0;0;1
371;"COORDENADOR P&O";3;"142205";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"104200";"";"";?;?;no;no;0;0;0;0;1
372;"COORDENADOR CONTR AGRICOLA PL";3;"141205";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"143517";"";"";?;?;no;no;0;0;0;0;1
373;"ADVOGADO";3;"241010";0;30/07/21;30/07/21;30/07/21;?;0;1;1;1;1;"";"";"aribeiro";30/07/21;"154516";"";"";?;?;no;no;0;0;0;0;1
374;"TEC ENFERM DO TRABALHO";3;"322215";0;09/03/21;09/03/21;09/03/21;?;0;1;1;1;1;"Auxiliar na observação sistemática do estado de saúde dos trabalhadores, nos levantamentos de doenças profissionais, lesões traumáticas, doenças epidemiológicas. Participar dos programas de prevenção de acidentes, de saúde e de medidas reabilitativas.";"";"aribeiro";09/03/21;"105525";"";"";?;?;no;no;0;0;0;0;1
375;"GERENTE PLAN CUSTO PL";3;"141205";0;16/03/21;16/03/21;16/03/21;?;0;1;1;1;1;"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa.";"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa. Apoio a equipe de Departameto Pessoal e folha de pagamento.";"totvs";08/08/23;"121119";"";"";?;?;no;no;0;0;0;0;1
376;"COORDENADOR DEPTO PESSOAL JR";3;"142210";0;16/03/21;16/03/21;16/03/21;?;0;1;1;1;1;"";"";"gmoreno";16/03/21;"095833";"";"";?;?;no;no;0;0;0;0;1
377;"SUPERVISOR PCM PL";3;"410105";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;2;"";"";"gmoreno";18/08/22;"144833";"";"";?;?;no;no;0;0;0;0;1
378;"SUPERVISOR DE SUPRIMENTOS SR";3;"410105";0;16/03/21;16/03/21;16/03/21;?;0;1;1;1;1;"";"";"gmoreno";16/03/21;"161200";"";"";?;?;no;no;0;0;0;0;1
379;"GERENTE TI SR";3;"142510";0;17/03/21;17/03/21;17/03/21;?;0;1;1;1;1;"";"";"gmoreno";17/03/21;"154258";"";"";?;?;no;no;0;0;0;0;1
