"13";"201";13;13/05/21;12/05/22;2;202105;202204;yes;30;30;21/12/22;03/04/23;17/04/23;?;?;14;8;8;0;0;0;0;0;0;0;0;0;0;0;0;"val";09/05/23;"190041";"";"";?;?;no;no;0;0;0;0
"13";"201";13;13/05/22;12/05/23;1;202205;202304;yes;30;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/05/23;"083928";"";"";?;?;no;no;0;0;0;0
"13";"201";13;13/05/23;12/05/24;1;202305;202404;yes;7,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152320";"";"";?;?;no;no;0;0;0;0
"13";"201";14;02/01/19;01/01/20;2;201901;201912;yes;30;30;23/12/19;06/07/20;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/08/20;"112730";"";"";?;?;no;no;0;0;0;0
"13";"201";14;02/01/20;01/01/21;2;202001;202012;yes;25;25;01/10/20;?;?;?;?;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";14/01/21;"143739";"";"";?;?;no;no;0;0;0;0
"13";"201";15;02/01/19;01/01/20;1;201901;201912;yes;30;16;19/12/19;24/02/20;?;?;?;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";17/02/20;"070430";"";"";?;?;no;no;0;0;0;0
"13";"201";15;02/01/20;01/01/21;1;202001;202012;yes;7,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";03/04/20;"192956";"";"";?;?;no;no;0;0;0;0
"13";"201";16;02/01/19;01/01/20;2;201901;201912;yes;30;30;23/12/19;24/02/20;16/09/20;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/10/20;"095618";"";"";?;?;no;no;0;0;0;0
"13";"201";16;02/01/20;01/01/21;2;202001;202012;yes;30;30;21/12/20;09/09/21;?;?;?;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";06/10/21;"133934";"";"";?;?;no;no;0;0;0;0
"13";"201";16;02/01/21;01/01/22;2;202101;202112;yes;30;30;22/12/21;02/05/22;13/10/22;?;?;14;5;11;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/11/22;"163306";"";"";?;?;no;no;0;0;0;0
"13";"201";16;02/01/22;01/01/23;1;202201;202212;yes;30;14;21/12/22;?;?;?;?;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";04/01/23;"121204";"";"";?;?;no;no;0;0;0;0
"13";"201";16;02/01/23;01/01/24;1;202301;202312;yes;17,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152321";"";"";?;?;no;no;0;0;0;0
