22;169;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA SANTANDER 0169";486;0;"gmoreno";15/09/20;"113717";"";"";?;?;no;no;0;0;0;0
22;309;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER BANESPA (AG 309)";30;0;"datasul";04/07/08;"142825";"";"";?;?;no;no;0;0;0;0
22;794;"3";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"PRESIDENTE PRUDENTE";516;0;"aribeiro";24/02/21;"161441";"";"";?;?;no;no;0;0;0;0
33;0;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888231543";"AGENCIA SANTANDER 3253";568;0;"amagro";08/07/22;"155710";"";"";?;?;no;no;0;0;0;0
33;18;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA SANTANDER 0018";597;0;"amagro";16/01/23;"175442";"";"";?;?;no;no;0;0;0;0
33;19;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 0019";420;0;"glisboa";17/09/19;"085302";"";"";?;?;no;no;0;0;0;0
33;20;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 0020";437;0;"glisboa";11/11/19;"115407";"";"";?;?;no;no;0;0;0;0
33;27;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA 0027";619;0;"toliveira";02/08/23;"132725";"";"";?;?;no;no;0;0;0;0
33;32;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0032";456;0;"glisboa";01/04/20;"165502";"";"";?;?;no;no;0;0;0;0
33;33;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER AGENCIA 033";599;0;"amagro";07/02/23;"160444";"";"";?;?;no;no;0;0;0;0
33;34;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888091865";"SANTANDER TANABI";508;0;"mmoraes";05/01/21;"160321";"";"";?;?;no;no;0;0;0;0
33;44;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA 044 ARARAQUARA";613;0;"toliveira";24/04/23;"151734";"";"";?;?;no;no;0;0;0;0
33;46;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER AGENCIA 0046";602;0;"amagro";06/03/23;"080714";"";"";?;?;no;no;0;0;0;0
33;48;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA SANTANDER -0048";608;0;"toliveira";06/04/23;"102107";"";"";?;?;no;no;0;0;0;0
33;55;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888101500";"AG LENCOIS PAULISTA";533;0;"aribeiro";21/07/21;"111039";"";"";?;?;no;no;0;0;0;0
33;58;"2";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER PENAPOLIS";330;0;"super";07/05/18;"101227";"";"";?;?;no;no;0;0;0;0
33;70;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0070";457;0;"glisboa";28/04/20;"092114";"";"";?;?;no;no;0;0;0;0
33;73;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER 0073";624;0;"toliveira";02/08/23;"142001";"";"";?;?;no;no;0;0;0;0
33;122;"";"BA";"";"";"";"";"";"";"";"BRA";"90400888062849";"SANTANDER AGENCIA 0122";548;0;"amagro";04/10/21;"105343";"";"";?;?;no;no;0;0;0;0
33;132;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0132";470;0;"glisboa";24/07/20;"102552";"";"";?;?;no;no;0;0;0;0
33;161;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 161";435;0;"glisboa";07/11/19;"115447";"";"";?;?;no;no;0;0;0;0
33;169;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA SANTANDER 0169";486;0;"gmoreno";15/09/20;"113811";"";"";?;?;no;no;0;0;0;0
33;182;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888073450";"AGENCIA SANTANDER 0182";581;0;"amagro";11/10/22;"080940";"";"";?;?;no;no;0;0;0;0
33;183;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA SANTANDER 0183";594;0;"amagro";30/12/22;"103903";"";"";?;?;no;no;0;0;0;0
33;185;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA 185 SANTANDER";564;0;"gmoreno";22/06/22;"114443";"";"";?;?;no;no;0;0;0;0
33;207;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER 0207";621;0;"toliveira";02/08/23;"140012";"";"";?;?;no;no;0;0;0;0
33;257;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0257";463;0;"glisboa";17/06/20;"085528";"";"";?;?;no;no;0;0;0;0
33;272;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888011004";"AGENCIA SANTANDER 0272";580;0;"amagro";10/10/22;"090854";"";"";?;?;no;no;0;0;0;0
33;288;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0288";471;0;"glisboa";28/07/20;"114332";"";"";?;?;no;no;0;0;0;0
33;289;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888024912";"AGENCIA SANTANDER 0289";579;0;"amagro";10/10/22;"090604";"";"";?;?;no;no;0;0;0;0
33;291;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0291";504;0;"glisboa";08/12/20;"123749";"";"";?;?;no;no;0;0;0;0
33;293;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER 0293";620;0;"toliveira";02/08/23;"135244";"";"";?;?;no;no;0;0;0;0
33;309;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 0309";434;0;"glisboa";28/10/19;"143641";"";"";?;?;no;no;0;0;0;0
33;345;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA 0345 ITANHEM SP";612;0;"toliveira";24/04/23;"112632";"";"";?;?;no;no;0;0;0;0
33;435;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 0435";467;0;"gmoreno";05/08/20;"155725";"";"";?;?;no;no;0;0;0;0
33;442;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER 0442";622;0;"toliveira";02/08/23;"140309";"";"";?;?;no;no;0;0;0;0
33;448;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888066836";"0448 POTIRENDABA";527;0;"aribeiro";23/06/21;"104154";"";"";?;?;no;no;0;0;0;0
33;467;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 13 DE MAIO";424;0;"glisboa";01/10/19;"083628";"";"";?;?;no;no;0;0;0;0
33;493;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 0493";423;0;"glisboa";17/09/19;"085329";"";"";?;?;no;no;0;0;0;0
33;507;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888028152";"SANTANDER PRIMAVERA-ROSANA";519;0;"mmoraes";05/04/21;"134017";"";"";?;?;no;no;0;0;0;0
33;536;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 0536";433;0;"glisboa";25/10/19;"082802";"";"";?;?;no;no;0;0;0;0
33;539;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0539";494;0;"glisboa";21/10/20;"114825";"";"";?;?;no;no;0;0;0;0
33;550;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA 550 SANTANDER";566;0;"gmoreno";01/07/22;"105124";"";"";?;?;no;no;0;0;0;0
33;711;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888000142";"AGENCIA PONTAL";543;0;"aribeiro";31/08/21;"162941";"";"";?;?;no;no;0;0;0;0
33;767;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 0767";501;0;"glisboa";24/11/20;"121133";"";"";?;?;no;no;0;0;0;0
33;782;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888122760";"AG JD INDEPENDENCIA";544;0;"aribeiro";01/09/21;"115146";"";"";?;?;no;no;0;0;0;0
33;794;"3";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"PRESIDENTE PRUDENTE";516;0;"aribeiro";24/02/21;"161940";"";"";?;?;no;no;0;0;0;0
33;1186;"";"MS";"";"";"";"";"";"";"";"BRA";"90400888318746";"AGENCIA SANTANDER 1186";578;0;"amagro";06/10/22;"115537";"";"";?;?;no;no;0;0;0;0
33;1191;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 1191";461;0;"glisboa";22/05/20;"175447";"";"";?;?;no;no;0;0;0;0
33;1313;"";"MS";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER 1313";626;0;"toliveira";02/08/23;"161139";"";"";?;?;no;no;0;0;0;0
33;1317;"";"PR";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA 1317 SANTANDER";610;0;"toliveira";18/04/23;"093636";"";"";?;?;no;no;0;0;0;0
33;1570;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 1570";451;0;"glisboa";21/02/20;"091741";"";"";?;?;no;no;0;0;0;0
33;1581;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 1581";432;0;"glisboa";21/10/19;"150830";"";"";?;?;no;no;0;0;0;0
33;1687;"";"MS";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA 1687 SANTANDER";565;0;"gmoreno";24/06/22;"115702";"";"";?;?;no;no;0;0;0;0
33;1749;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888266681";"SANTANDER AGENCIA 1749";550;0;"amagro";17/11/21;"102931";"";"";?;?;no;no;0;0;0;0
33;1825;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER AG 1825";421;0;"glisboa";17/09/19;"085310";"";"";?;?;no;no;0;0;0;0
33;1893;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO SANTANDER-AG 1893";455;0;"glisboa";30/03/20;"104602";"";"";?;?;no;no;0;0;0;0
33;2019;"";"SP";"";"";"";"";"";"";"";"BRA";"90400888070272";"SANTANDER AGENCIA 2019";551;0;"amagro";18/11/21;"141655";"";"";?;?;no;no;0;0;0;0
